MongoDB shell version: 2.4.9
connecting to: test
xaxis,yaxis,zaxis,lattitude,longitude
-2.11647439002991,3.0550012588501,8.03494071960449,28.5450262,77.2669246
-2.08774399757385,2.44208574295044,6.34942293167114,28.5450262,77.2669246
-0.679953277111053,2.01112937927246,4.27125597000122,28.5450262,77.2669246
-2.63362193107605,3.38061285018921,8.66701030731201,28.5450262,77.2669246
-1.77170920372009,5.52581739425659,7.39329481124878,28.5450262,77.2669246
-2.10689759254456,4.46279191970825,10.8984060287476,28.5450262,77.2669246
-1.56101953983307,3.49553442001343,11.3006324768066,28.5450262,77.2669246
-1.42694425582886,3.42849683761597,7.09641361236572,28.5450262,77.2669246
-1.37906014919281,3.15076947212219,8.33182144165039,28.5450262,77.2669246
-1.58974993228912,4.07014274597168,7.92001914978027,28.5450262,77.2669246
-2.19308876991272,4.93205547332764,9.86411094665527,28.5450262,77.2669246
-1.68551802635193,4.03183555603027,10.0843772888184,28.5450262,77.2669246
-1.53228902816772,2.94007968902588,11.0229043960571,28.5450262,77.2669246
-1.60890352725983,4.15633392333984,7.73805999755859,28.5450262,77.2669246
-2.20266556739807,5.89931297302246,7.57525396347046,28.5450262,77.2669246
-1.98239898681641,3.82114601135254,7.5465235710144,28.5450262,77.2669246
-2.18351197242737,4.14675712585449,9.13627338409424,28.5450262,77.2669246
-1.61848032474518,2.77727389335632,9.85453414916992,28.5450262,77.2669246
-1.95366859436035,4.7022123336792,6.81868648529053,28.5450262,77.2669246
-2.20266556739807,4.32871675491333,8.93516063690186,28.5450262,77.2669246
-1.65678763389587,3.81156921386719,9.39484786987305,28.5450262,77.2669246
-1.70467162132263,4.07014274597168,9.27034854888916,28.5450262,77.2669246
-2.16435837745666,4.92247867584229,8.96389102935791,28.5450262,77.2669246
-1.8674772977829,4.79798030853272,8.96389102935791,28.5450262,77.2669246
-2.0973207950592,4.30956315994263,8.6095495223999,28.5450262,77.2669246
-1.57059633731842,3.82114601135254,8.87769985198975,28.5450262,77.2669246
-1.71424841880798,4.00310516357422,8.97346782684326,28.5450262,77.2669246
-1.87705409526825,4.41490793228149,7.92959594726563,28.5450262,77.2669246
-1.81001651287079,4.56813669204712,8.0540943145752,28.5450262,77.2669246
-1.98239898681641,4.07014274597168,10.3429517745972,28.5450262,77.2669246
-1.59932672977448,3.92649078369141,8.82023906707764,28.5450262,77.2669246
-2.06859016418457,5.17147588729858,7.57525396347046,28.5450262,77.2669246
-1.68551802635193,3.52426481246948,9.83538055419922,28.5450262,77.2669246
-1.79086291790009,4.48194551467896,8.37970638275147,28.5450262,77.2669246
-2.04943656921387,4.38617753982544,8.9064302444458,28.5450262,77.2669246
-1.65678763389587,3.62960982322693,8.5903959274292,28.5450262,77.2669246
-1.91536140441895,4.64475107192993,9.05008220672607,28.5450262,77.2669246
-1.91536140441895,4.21379518508911,8.51378154754639,28.5450262,77.2669246
-1.75255560874939,4.21379518508911,9.30865573883057,28.5450262,77.2669246
-1.66636443138123,3.74453139305115,8.0732479095459,28.5450262,77.2669246
-1.9632453918457,4.82671070098877,8.27436065673828,28.5450262,77.2669246
-1.80043971538544,3.84987640380859,9.91199493408203,28.5450262,77.2669246
-2.03028297424316,4.50109910964966,7.92001914978027,28.5450262,77.2669246
-1.8674772977829,3.76368498802185,9.34696388244629,28.5450262,77.2669246
-1.67594122886658,4.44363832473755,7.66144561767578,28.5450262,77.2669246
-2.02070617675781,4.20421838760376,10.1418380737305,28.5450262,77.2669246
-1.87705409526825,4.14675712585449,8.65743350982666,28.5450262,77.2669246
-2.21224236488342,4.91290187835693,9.27034854888916,28.5450262,77.2669246
-1.77170920372009,3.7349545955658,8.91600704193115,28.5450262,77.2669246
-1.95366859436035,4.6830587387085,7.84340476989746,28.5450262,77.2669246
-1.83874690532684,4.08929634094238,8.46589756011963,28.5450262,77.2669246
-1.50355863571167,2.77727389335632,11.0420579910278,28.5450262,77.2669246
-2.26012635231018,5.45877981185913,7.24006605148315,28.5450262,77.2669246
-2.04943656921387,4.64475107192993,10.3812589645386,28.5450262,77.2669246
-1.65678763389587,4.13718032836914,7.57525396347046,28.5450262,77.2669246
-2.15478157997131,4.97993946075439,8.00621032714844,28.5450262,77.2669246
-1.59932672977448,2.82515811920166,9.48103904724121,28.5450262,77.2669246
-1.67594122886658,3.87860679626465,8.21689987182617,28.5450262,77.2669246
-2.21224236488342,4.81713390350342,8.65743350982666,28.5450262,77.2669246
-2.26970314979553,4.63517427444458,9.50976943969727,28.5450262,77.2669246
-1.91536140441895,4.34787034988403,9.64384460449219,28.5450262,77.2669246
-2.0973207950592,4.01268196105957,9.83538055419922,28.5450262,77.2669246
-1.82917010784149,4.7022123336792,7.29752683639526,28.5450262,77.2669246
-2.04943656921387,4.21379518508911,9.07881259918213,28.5450262,77.2669246
-2.02070617675781,4.04141235351563,9.06923580169678,28.5450262,77.2669246
-1.68551802635193,4.01268196105957,8.67658710479736,28.5450262,77.2669246
-1.84832370281219,4.07014274597168,7.4890627861023,28.5450262,77.2669246
-1.9249382019043,4.20421838760376,9.64384460449219,28.5450262,77.2669246
-1.9249382019043,4.4723687171936,8.84896945953369,28.5450262,77.2669246
-2.24097275733948,4.52982950210571,9.06923580169678,28.5450262,77.2669246
-1.97282218933105,3.79241538047791,9.03092861175537,28.5450262,77.2669246
-1.97282218933105,4.29998636245728,8.31266784667969,28.5450262,77.2669246
-1.8674772977829,3.85945320129395,8.76277828216553,28.5450262,77.2669246
-2.0973207950592,4.44363832473755,8.87769985198975,28.5450262,77.2669246
-2.18351197242737,4.18506479263306,8.56166553497314,28.5450262,77.2669246
-1.93451499938965,3.78283858299255,9.27034854888916,28.5450262,77.2669246
-1.65678763389587,3.46680402755737,9.16500377655029,28.5450262,77.2669246
-1.9249382019043,3.70622420310974,9.16500377655029,28.5450262,77.2669246
-1.35032975673676,3.04542446136475,10.0939540863037,28.5450262,77.2669246
-2.35589456558228,4.98951625823975,8.28393745422363,28.5450262,77.2669246
-1.78128612041473,3.57214903831482,9.88326454162598,28.5450262,77.2669246
-1.50355863571167,2.93050289154053,8.82023906707764,28.5450262,77.2669246
-1.83874690532684,3.87860679626465,7.85298156738281,28.5450262,77.2669246
-1.35032975673676,3.38061285018921,9.92157173156738,28.5450262,77.2669246
-2.10689759254456,4.21379518508911,9.19373416900635,28.5450262,77.2669246
-1.66636443138123,3.70622420310974,8.98304462432861,28.5450262,77.2669246
-1.55144274234772,3.84029960632324,9.23204135894775,28.5450262,77.2669246
-1.37906014919281,3.46680402755737,9.02135181427002,28.5450262,77.2669246
-1.98239898681641,4.23294878005981,8.13070869445801,28.5450262,77.2669246
-1.25456166267395,2.56658411026001,9.12669658660889,28.5450262,77.2669246
-1.71424841880798,3.7732617855072,9.33738708496094,28.5450262,77.2669246
-1.74297881126404,3.61045622825623,8.97346782684326,28.5450262,77.2669246
-1.93451499938965,4.25210237503052,9.29907894134522,28.5450262,77.2669246
-1.80043971538544,3.44765043258667,9.37569427490234,28.5450262,77.2669246
-1.85790050029755,3.84987640380859,9.74918937683106,28.5450262,77.2669246
-1.78128612041473,4.17548799514771,8.78193187713623,28.5450262,77.2669246
-1.47482824325562,3.11246228218079,8.55208873748779,28.5450262,77.2669246
-1.51313543319702,3.66791701316833,8.37012958526611,28.5450262,77.2669246
-1.66636443138123,2.16435837745666,5.35343503952026,28.5450262,77.2669246
-1.71424841880798,4.83628749847412,2.84431171417236,28.5450262,77.2669246
-1.71424841880798,4.83628749847412,2.84431171417236,28.5450262,77.2669246
0.0957680642604828,-2.60489153862,5.19062948226929,28.5450262,77.2669246
-2.92092609405518,7.29752683639526,10.3908357620239,28.5450262,77.2669246
-2.35589456558228,7.09641361236572,7.01979923248291,28.5450262,77.2669246
-1.78128612041473,2.75812029838562,1.35032975673676,28.5450262,77.2669246
-2.23139595985413,0.766144514083862,12.0093154907227,28.5450262,77.2669246
-1.82917010784149,2.16435837745666,6.19619417190552,28.5450262,77.2669246
-0.430956304073334,2.08774399757385,5.25766706466675,28.5450262,77.2669246
-2.04943656921387,2.57616114616394,4.89374828338623,28.5450262,77.2669246
-2.72938990592957,6.70376491546631,7.96790313720703,28.5450262,77.2669246
-0.440533101558685,0.651222884654999,4.55855989456177,28.5450262,77.2669246
-3.7732617855072,5.04697704315186,8.20732307434082,28.5450262,77.2669246
0.814028561115265,-0.861912608146668,9.45230865478516,28.5450262,77.2669246
-2.24097275733948,4.93205547332764,7.82425117492676,28.5450262,77.2669246
-1.44609785079956,3.49553442001343,8.89685344696045,28.5450262,77.2669246
-1.79086291790009,4.19464159011841,7.97747993469238,28.5450262,77.2669246
-1.58017313480377,3.84029960632324,9.90241813659668,28.5450262,77.2669246
-1.02471828460693,3.62003302574158,9.74918937683106,28.5450262,77.2669246
-1.57059633731842,3.8690299987793,6.51222848892212,28.5450262,77.2669246
-2.68150591850281,6.24407815933228,10.2759132385254,28.5450262,77.2669246
-1.8674772977829,4.25210237503052,9.43315505981445,28.5450262,77.2669246
-1.81001651287079,3.84987640380859,6.87614727020264,28.5450262,77.2669246
-2.05901336669922,4.71178913116455,7.85298156738281,28.5450262,77.2669246
-1.37906014919281,3.62003302574158,9.81622695922852,28.5450262,77.2669246
-2.48039293289185,5.20978307723999,8.74362468719482,28.5450262,77.2669246
-1.44609785079956,4.60644388198853,9.31823348999023,28.5450262,77.2669246
-2.37504816055298,5.6024317741394,8.19774627685547,28.5450262,77.2669246
-1.63763391971588,4.31913995742798,9.2224645614624,28.5450262,77.2669246
-2.22181916236877,5.05655384063721,7.72848320007324,28.5450262,77.2669246
-1.77170920372009,4.34787034988403,8.79150867462158,28.5450262,77.2669246
-2.15478157997131,4.81713390350342,8.59997272491455,28.5450262,77.2669246
-1.67594122886658,3.88818359375,8.64785671234131,28.5450262,77.2669246
-2.22181916236877,5.17147588729858,8.03494071960449,28.5450262,77.2669246
-1.90578460693359,3.93606758117676,9.29907894134522,28.5450262,77.2669246
-2.02070617675781,5.30555105209351,8.31266784667969,28.5450262,77.2669246
-1.87705409526825,4.00310516357422,9.23204135894775,28.5450262,77.2669246
-2.01112937927246,4.75009632110596,8.31266784667969,28.5450262,77.2669246
-1.89620769023895,4.24252557754517,8.5712423324585,28.5450262,77.2669246
-2.21224236488342,5.09486103057861,8.30309104919434,28.5450262,77.2669246
-2.17393517494202,4.32871675491333,9.720458984375,28.5450262,77.2669246
-2.01112937927246,4.76924991607666,7.53694677352905,28.5450262,77.2669246
-2.07816696166992,4.41490793228149,9.12669658660889,28.5450262,77.2669246
-2.29843354225159,5.05655384063721,8.96389102935791,28.5450262,77.2669246
-1.91536140441895,4.49152231216431,8.27436065673828,28.5450262,77.2669246
-2.23139595985413,4.56813669204712,7.86255836486816,28.5450262,77.2669246
-2.03985977172852,4.75967311859131,9.45230865478516,28.5450262,77.2669246
-2.28885674476624,4.7022123336792,8.75320148468018,28.5450262,77.2669246
-1.95366859436035,4.34787034988403,7.74763679504395,28.5450262,77.2669246
-2.35589456558228,4.46279191970825,9.32781028747559,28.5450262,77.2669246
-2.28885674476624,5.0374002456665,8.35097599029541,28.5450262,77.2669246
-1.9632453918457,3.83072280883789,8.78193187713623,28.5450262,77.2669246
-2.32716393470764,5.20020627975464,9.13627338409424,28.5450262,77.2669246
-2.0973207950592,3.95522117614746,8.35097599029541,28.5450262,77.2669246
-2.31758713722229,4.91290187835693,7.67102241516113,28.5450262,77.2669246
-2.5091233253479,4.49152231216431,10.1609916687012,28.5450262,77.2669246
-2.06859016418457,4.63517427444458,8.18816947937012,28.5450262,77.2669246
-2.06859016418457,3.98395156860352,8.43716716766357,28.5450262,77.2669246
-2.17393517494202,4.63517427444458,8.21689987182617,28.5450262,77.2669246
-2.33674097061157,4.80755710601807,8.42759037017822,28.5450262,77.2669246
-2.33674097061157,4.05098915100098,9.21288776397705,28.5450262,77.2669246
-2.06859016418457,4.01268196105957,8.96389102935791,28.5450262,77.2669246
-1.91536140441895,3.36145925521851,9.46188545227051,28.5450262,77.2669246
-2.21224236488342,4.48194551467896,8.46589756011963,28.5450262,77.2669246
-1.81001651287079,3.60087943077087,8.79150867462158,28.5450262,77.2669246
-2.26970314979553,4.12760353088379,9.9981861114502,28.5450262,77.2669246
-1.71424841880798,3.48595762252808,7.90086555480957,28.5450262,77.2669246
-1.91536140441895,3.70622420310974,8.82981586456299,28.5450262,77.2669246
-1.52271223068237,3.62003302574158,8.99262142181397,28.5450262,77.2669246
-2.03985977172852,3.84987640380859,9.47146224975586,28.5469589,77.2715846
-1.80043971538544,3.56257224082947,9.54807662963867,28.5469589,77.2715846
-1.65678763389587,3.52426481246948,9.23204135894775,28.5469589,77.2715846
-1.81001651287079,3.227383852005,8.91600704193115,28.5469589,77.2715846
-1.59932672977448,3.54341840744019,9.10754299163818,28.5469589,77.2715846
-1.73340201377869,3.60087943077087,8.49462795257568,28.5469589,77.2715846
-1.61848032474518,3.55299520492554,9.37569427490234,28.5469589,77.2715846
-1.79086291790009,3.49553442001343,8.93516063690186,28.5469589,77.2715846
-1.58017313480377,3.31357526779175,9.30865573883057,28.5469589,77.2715846
-2.03985977172852,3.88818359375,9.69172859191895,28.5469589,77.2715846
-1.39821374416351,2.82515811920166,9.24161815643311,28.5469589,77.2715846
-1.8674772977829,3.69664740562439,8.58081912994385,28.5469589,77.2715846
-1.58017313480377,3.06457805633545,9.64384460449219,28.5469589,77.2715846
-1.64721071720123,3.16034626960754,9.50976943969727,28.5469589,77.2715846
-1.70467162132263,3.26569104194641,9.57680702209473,28.5469589,77.2715846
-1.70467162132263,3.87860679626465,8.55208873748779,28.5469589,77.2715846
-1.69509482383728,3.2082302570343,9.50019264221191,28.5469589,77.2715846
-1.56101953983307,2.99754047393799,9.28950214385986,28.5469589,77.2715846
-1.74297881126404,3.70622420310974,9.68215179443359,28.5469589,77.2715846
-1.44609785079956,2.96881008148193,8.81066226959229,28.5469589,77.2715846
-1.48440504074097,3.23696064949036,8.66701030731201,28.5469589,77.2715846
-1.41736745834351,3.21780705451965,9.03092861175537,28.5469589,77.2715846
-1.71424841880798,3.89776039123535,9.47146224975586,28.5469589,77.2715846
-1.50355863571167,3.33272886276245,10.0173397064209,28.5469589,77.2715846
-1.59932672977448,2.94007968902588,9.58638381958008,28.5469589,77.2715846
-1.30244576931,2.89219570159912,8.20732307434082,28.5469589,77.2715846
-1.2258312702179,2.80600428581238,9.11711978912354,28.5469589,77.2715846
-1.33117616176605,3.1890766620636,9.47146224975586,28.5469589,77.2715846
-1.59932672977448,3.7541081905365,10.2567596435547,28.5469589,77.2715846
-1.62805712223053,3.49553442001343,9.61511421203613,28.5469589,77.2715846
-1.25456166267395,2.67192912101746,9.05965900421143,28.5469589,77.2715846
-1.47482824325562,2.65277552604675,8.79150867462158,28.5469589,77.2715846
-1.25456166267395,2.39420175552368,9.76834297180176,28.5469589,77.2715846
-1.43652105331421,3.03584766387939,9.56723022460938,28.5469589,77.2715846
-1.46525144577026,2.84431171417236,10.0173397064209,28.5469589,77.2715846
-0.957680702209473,2.51870012283325,9.7013053894043,28.5469589,77.2715846
-1.11090958118439,3.08373188972473,9.15542697906494,28.5469589,77.2715846
-0.191536128520966,4.03183555603027,9.29907894134522,28.5469589,77.2715846
0.172382518649101,4.33829355239868,8.49462795257568,28.5469589,77.2715846
0.316034615039825,4.71178913116455,9.23204135894775,28.5469589,77.2715846
0.0957680642604828,4.05098915100098,8.97346782684326,28.5469589,77.2715846
0.16280572116375,3.94564437866211,9.36611747741699,28.5469589,77.2715846
-0.172382518649101,4.22337198257446,9.11711978912354,28.5469589,77.2715846
0.229843363165855,4.13718032836914,8.80108547210693,28.5469589,77.2715846
0.191536128520966,3.97437477111816,9.24161815643311,28.5469589,77.2715846
0.201112940907478,4.27125597000122,8.98304462432861,28.5469589,77.2715846
0.325611442327499,4.52025270462036,9.10754299163818,28.5469589,77.2715846
0.689530074596405,4.33829355239868,9.37569427490234,28.5469589,77.2715846
0.545877993106842,3.85945320129395,9.4044246673584,28.5469589,77.2715846
0.718260526657105,3.43807363510132,9.45230865478516,28.5469589,77.2715846
0.584185242652893,3.7349545955658,9.11711978912354,28.5469589,77.2715846
0.383072257041931,4.02225875854492,9.27034854888916,28.5469589,77.2715846
0.0957680642604828,4.7022123336792,10.074800491333,28.5469589,77.2715846
-0.24899697303772,6.21534776687622,8.44674396514893,28.5469589,77.2715846
-0.287304192781448,5.69820022583008,8.02536392211914,28.5469589,77.2715846
-0.411802679300308,5.832275390625,7.06768321990967,28.5469589,77.2715846
-0.881066203117371,6.26323175430298,6.92403125762939,28.5469589,77.2715846
-0.957680702209473,6.11957931518555,7.98705673217773,28.5469589,77.2715846
-0.632069230079651,5.78439140319824,8.13070869445801,28.5469589,77.2715846
-0.727837324142456,5.87058258056641,8.03494071960449,28.5469589,77.2715846
-0.718260526657105,5.82269859313965,8.59997272491455,28.5469589,77.2715846
-0.814028561115265,6.22492456436157,7.46033239364624,28.5469589,77.2715846
-0.718260526657105,7.82425117492676,6.60799646377564,28.5469589,77.2715846
-2.49954652786255,7.08683681488037,9.74918937683106,28.5469589,77.2715846
-1.91536140441895,6.49307489395142,9.21288776397705,28.5469589,77.2715846
0.565031588077545,7.59440755844116,7.02937602996826,28.5469589,77.2715846
0.497993946075439,4.7213659286499,9.36611747741699,28.5469589,77.2715846
1.37906014919281,3.68707060813904,9.30865573883057,28.5469589,77.2715846
1.12048637866974,2.97838687896729,8.46589756011963,28.5469589,77.2715846
0.814028561115265,3.38061285018921,8.53293514251709,28.5469589,77.2715846
0.593762040138245,3.47638082504272,8.9064302444458,28.5469589,77.2715846
0.392649084329605,3.31357526779175,8.85854625701904,28.5469589,77.2715846
0.344765037298203,3.07415509223938,9.11711978912354,28.5469589,77.2715846
0.201112940907478,3.39018964767456,9.46188545227051,28.5469589,77.2715846
-0.143652096390724,3.26569104194641,8.67658710479736,28.5469589,77.2715846
-0.229843363165855,2.80600428581238,8.82023906707764,28.5469589,77.2715846
-0.0383072271943092,2.80600428581238,8.44674396514893,28.5469589,77.2715846
0.766144514083862,3.56257224082947,8.76277828216553,28.5469589,77.2715846
1.70467162132263,3.29442143440247,11.8943939208984,28.5469589,77.2715846
-0.593762040138245,2.99754047393799,8.03494071960449,28.5469589,77.2715846
-0.440533101558685,2.02070617675781,11.0516347885132,28.5469589,77.2715846
0.900219857692719,1.58017313480377,9.87368774414063,28.5469589,77.2715846
-0.392649084329605,3.227383852005,8.91600704193115,28.5469589,77.2715846
-1.12048637866974,4.07014274597168,8.29351425170898,28.5469589,77.2715846
-1.87705409526825,4.60644388198853,8.19774627685547,28.5469589,77.2715846
-2.0973207950592,4.55855989456177,8.48505115509033,28.5469589,77.2715846
-2.12605118751526,4.67348194122314,8.15943908691406,28.5469589,77.2715846
0.995987892150879,3.7349545955658,8.24563026428223,28.5441259,77.2644017
0.584185242652893,3.09330868721008,9.77791976928711,28.5441259,77.2644017
0.766144514083862,4.20421838760376,9.06923580169678,28.5441259,77.2644017
0.363918662071228,3.42849683761597,8.82023906707764,28.5441259,77.2644017
0.995987892150879,5.33428144454956,9.96945571899414,28.5441259,77.2644017
0.603338837623596,4.21379518508911,10.3525285720825,28.5441259,77.2644017
0.555454790592194,3.67749381065369,8.5903959274292,28.5441259,77.2644017
0.603338837623596,4.21379518508911,6.9431848526001,28.5441259,77.2644017
0.689530074596405,3.50511121749878,10.8888292312622,28.5441259,77.2644017
0.775721371173859,3.25611424446106,12.6605386734009,28.5441259,77.2644017
0.210689753293991,3.54341840744019,4.26167917251587,28.5441259,77.2644017
1.87705409526825,6.38773012161255,6.18661737442017,28.5441259,77.2644017
1.44609785079956,7.98705673217773,8.70531749725342,28.5441259,77.2644017
0.325611442327499,2.20266556739807,1.58974993228912,28.5441259,77.2644017
-0.12449848651886,4.24252557754517,8.56166553497314,28.5441259,77.2644017
0.172382518649101,2.71023631095886,8.77235507965088,28.5441259,77.2644017
1.30244576931,5.59285497665405,3.06457805633545,28.5441259,77.2644017
0.277727395296097,5.57370138168335,9.55765342712402,28.5441259,77.2644017
0.430956304073334,3.93606758117676,10.5249109268189,28.5441259,77.2644017
0.584185242652893,2.97838687896729,8.29351425170898,28.5441259,77.2644017
0.574608385562897,6.06211853027344,8.89685344696045,28.5441259,77.2644017
1.2258312702179,5.12359142303467,5.90888977050781,28.5441259,77.2644017
0.287304192781448,4.27125597000122,9.36611747741699,28.5441259,77.2644017
0.497993946075439,4.29998636245728,9.77791976928711,28.5441259,77.2644017
0.584185242652893,4.51067590713501,7.7763671875,28.5441259,77.2644017
0.861912608146668,4.02225875854492,8.9064302444458,28.5441259,77.2644017
0.383072257041931,4.30956315994263,9.32781028747559,28.5441259,77.2644017
0.641646027565002,4.63517427444458,9.32781028747559,28.5441259,77.2644017
0.756567716598511,3.79241538047791,9.61511421203613,28.5441259,77.2644017
0.737414121627808,4.35744714736939,7.69017601013184,28.5441259,77.2644017
0.737414121627808,4.35744714736939,7.69017601013184,28.5441259,77.2644017
0.0766144543886185,2.69108271598816,9.30865573883057,28.5441259,77.2644017
0.430956304073334,2.81558108329773,7.83382797241211,28.5441259,77.2644017
0.900219857692719,3.62003302574158,1.91536140441895,28.5441259,77.2644017
1.03429508209229,3.56257224082947,8.72447109222412,28.5441259,77.2644017
0.00957680679857731,6.86657047271729,7.49863958358765,28.5441259,77.2644017
1.10133278369904,1.73340201377869,3.47638082504272,28.5441259,77.2644017
-0.488417148590088,4.49152231216431,6.11957931518555,28.5441259,77.2644017
0.948103845119476,3.02627086639404,10.5632181167603,28.5441259,77.2644017
0.383072257041931,3.96479797363281,5.29597425460815,28.5441259,77.2644017
0.411802679300308,3.43807363510132,8.58081912994385,28.5441259,77.2644017
0.727837324142456,5.35343503952026,8.87769985198975,28.5441259,77.2644017
0.651222884654999,3.88818359375,10.3525285720825,28.5441259,77.2644017
0.727837324142456,4.69263553619385,8.47547435760498,28.5441259,77.2644017
0.517147541046143,3.27526783943176,10.0652236938477,28.5441259,77.2644017
0.335188239812851,3.85945320129395,8.19774627685547,28.5441259,77.2644017
0.526724398136139,3.2082302570343,8.89685344696045,28.5441259,77.2644017
0.612915635108948,4.76924991607666,9.23204135894775,28.5441259,77.2644017
0.0957680642604828,4.07014274597168,9.91199493408203,28.5441259,77.2644017
-0.0574608407914639,4.67348194122314,9.95030212402344,28.5441259,77.2644017
0.0191536135971546,3.74453139305115,10.2280292510986,28.5441259,77.2644017
0.450109928846359,5.564124584198,7.65186882019043,28.5441259,77.2644017
0.287304192781448,4.71178913116455,6.91445446014404,28.5441259,77.2644017
-0.0574608407914639,5.62158536911011,8.52335834503174,28.5441259,77.2644017
0.134075298905373,3.53384160995483,8.33182144165039,28.5441259,77.2644017
0.545877993106842,4.38617753982544,7.13472127914429,28.5441259,77.2644017
0.78529816865921,5.2480902671814,8.10197830200195,28.5441259,77.2644017
0.555454790592194,4.26167917251587,8.41801357269287,28.5441259,77.2644017
0.239420175552368,5.41089582443237,9.62469100952148,28.5441259,77.2644017
0.679953277111053,4.67348194122314,9.54807662963867,28.5441259,77.2644017
0.469263523817062,4.29040956497192,9.36611747741699,28.5441259,77.2644017
0.574608385562897,5.49708700180054,6.77080249786377,28.5441259,77.2644017
0.689530074596405,4.65432786941528,7.51779317855835,28.5441259,77.2644017
-0.0287304203957319,4.85544109344482,9.56723022460938,28.5441259,77.2644017
0.584185242652893,4.07971954345703,9.31823348999023,28.5441259,77.2644017
0.191536128520966,5.05655384063721,8.46589756011963,28.5441259,77.2644017
1.53228902816772,6.27280855178833,9.49061584472656,28.5441259,77.2644017
0.497993946075439,3.84987640380859,9.52892303466797,28.5441259,77.2644017
-0.143652096390724,2.32716393470764,6.82826328277588,28.5441259,77.2644017
-0.0766144543886185,5.16189908981323,10.1992988586426,28.5441259,77.2644017
0.37349545955658,8.24563026428223,9.53849983215332,28.5441259,77.2644017
0.191536128520966,6.63672733306885,5.75566101074219,28.5441259,77.2644017
-0.727837324142456,3.23696064949036,8.11155509948731,28.5441259,77.2644017
0.967257499694824,2.45166254043579,12.1529674530029,28.5441259,77.2644017
1.2641384601593,5.43004941940308,9.65342140197754,28.5441259,77.2644017
0.497993946075439,7.2113356590271,8.76277828216553,28.5441259,77.2644017
0.670376479625702,6.43561410903931,8.33182144165039,28.5441259,77.2644017
0.201112940907478,3.45722723007202,7.05810642242432,28.5441259,77.2644017
-1.02471828460693,2.91134929656982,11.6837043762207,28.5441259,77.2644017
-0.363918662071228,5.36301183700562,10.4961805343628,28.5441259,77.2644017
0.517147541046143,7.37414121627808,7.24006605148315,28.5441259,77.2644017
-0.143652096390724,4.91290187835693,6.92403125762939,28.5441259,77.2644017
0.335188239812851,0.622492432594299,7.26879644393921,28.5441259,77.2644017
1.13006317615509,2.82515811920166,12.4881563186646,28.5441259,77.2644017
0.804451763629913,6.67503452301025,6.20577096939087,28.5441259,77.2644017
-0.0191536135971546,6.99106884002686,5.69820022583008,28.5441259,77.2644017
-0.153228908777237,3.91691398620605,10.0077629089355,28.5441259,77.2644017
-0.967257499694824,0.90979665517807,7.96790313720703,28.5441259,77.2644017
1.46525144577026,5.88015937805176,6.86657047271729,28.5441259,77.2644017
1.66636443138123,9.05965900421143,10.9271364212036,28.5441259,77.2644017
-0.0478840321302414,2.93050289154053,8.52335834503174,28.5441259,77.2644017
2.13562798500061,1.2641384601593,9.33738708496094,28.5441259,77.2644017
1.8674772977829,5.51624059677124,11.3676700592041,28.5441259,77.2644017
1.46525144577026,7.76679039001465,8.87769985198975,28.5441259,77.2644017
0.478840351104736,5.2672438621521,5.36301183700562,28.5441259,77.2644017
0.632069230079651,4.88417148590088,9.4044246673584,28.5441259,77.2644017
0.833182215690613,5.08528423309326,8.78193187713623,28.5441259,77.2644017
0.833182215690613,5.19062948226929,4.87459468841553,28.5441259,77.2644017
-0.0670376494526863,2.53785371780395,5.66946983337402,28.5441259,77.2644017
0.12449848651886,2.99754047393799,8.82981586456299,28.5441259,77.2644017
0.641646027565002,2.12605118751526,11.128249168396,28.5441259,77.2644017
1.05344879627228,5.8514289855957,8.41801357269287,28.5441259,77.2644017
-0.335188239812851,7.64229202270508,10.3046445846558,28.5441259,77.2644017
0.842759013175964,2.67192912101746,9.73003578186035,28.5441259,77.2644017
-0.0383072271943092,2.57616114616394,5.88973617553711,28.5441259,77.2644017
0.679953277111053,4.07014274597168,9.37569427490234,28.5441259,77.2644017
0.517147541046143,3.30399823188782,6.6654577255249,28.5441259,77.2644017
0.766144514083862,5.6024317741394,8.94473743438721,28.5441259,77.2644017
0.526724398136139,5.68862342834473,11.9710083007813,28.5441259,77.2644017
0.220266550779343,3.25611424446106,9.92157173156738,28.5441259,77.2644017
0.383072257041931,3.81156921386719,7.73805999755859,28.5441259,77.2644017
0.545877993106842,2.94007968902588,8.86812305450439,28.5441259,77.2644017
0.593762040138245,4.40533113479614,8.75320148468018,28.5441259,77.2644017
0.277727395296097,3.62003302574158,9.39484786987305,28.5441259,77.2644017
0.430956304073334,4.82671070098877,8.6095495223999,28.5441259,77.2644017
0.861912608146668,4.35744714736939,10.6302556991577,28.5441259,77.2644017
0.497993946075439,4.24252557754517,9.57680702209473,28.5441259,77.2644017
0.363918662071228,3.29442143440247,8.54251194000244,28.5441259,77.2644017
0.191536128520966,3.62960982322693,7.16345167160034,28.5441259,77.2644017
0.383072257041931,4.42448472976685,8.50420475006104,28.5441259,77.2644017
0.258573770523071,4.18506479263306,9.55765342712402,28.5441259,77.2644017
0.478840351104736,4.96078586578369,10.802638053894,28.5441259,77.2644017
0.574608385562897,3.8690299987793,8.35097599029541,28.5441259,77.2644017
0.421379506587982,5.20020627975464,7.89128875732422,28.5441259,77.2644017
0.12449848651886,5.05655384063721,5.89931297302246,28.5441259,77.2644017
